,participant,task,trial,current_state,choice,reward
3345,140.0,0,95,1,1,0
3346,140.0,0,96,999,0,0
3347,140.0,0,97,0,1,0
3348,140.0,0,98,999,0,0
3349,140.0,0,99,1,1,0
3350,140.0,0,100,999,0,0
3351,140.0,0,101,0,1,1
3352,140.0,0,102,999,0,0
3353,140.0,0,103,1,1,0
3354,140.0,0,104,999,0,0
3355,140.0,0,105,1,1,1
3356,140.0,0,106,999,0,0
3357,140.0,0,107,0,1,1
3358,140.0,0,108,999,0,0
3359,140.0,0,109,0,1,1
3360,140.0,0,110,999,0,0
3361,140.0,0,111,1,1,0
3362,140.0,0,112,999,0,0
3363,140.0,0,113,1,1,0
3364,140.0,0,114,999,0,0
3365,140.0,0,115,1,1,0
3366,140.0,0,116,999,0,0
3367,140.0,0,117,0,1,1
3368,140.0,0,118,999,0,0
3369,140.0,0,119,1,0,1
3370,140.0,0,120,999,0,0
3371,140.0,0,121,0,1,1
3372,140.0,0,122,999,0,0
3373,140.0,0,123,1,0,1
3374,140.0,0,124,999,0,0
3375,140.0,0,125,0,1,1
3376,140.0,0,126,999,0,0
3377,140.0,0,127,0,1,1
3378,140.0,0,128,999,0,0
3379,140.0,0,129,0,1,1
3380,140.0,0,130,999,0,0
3381,140.0,0,131,0,1,0
3382,140.0,0,132,999,0,0
3383,140.0,0,133,0,1,1
3384,140.0,0,134,999,0,0
3385,140.0,0,135,1,1,0
3386,140.0,0,136,999,0,0
3387,140.0,0,137,0,1,1
3388,140.0,0,138,999,0,0
3389,140.0,0,139,0,1,1
3390,140.0,0,140,999,0,0
3391,140.0,0,141,1,1,0
3392,140.0,0,142,999,0,0
3393,140.0,0,143,0,1,1
3394,140.0,0,144,999,0,0
3395,140.0,0,145,0,1,1
3396,140.0,0,146,999,0,0
3397,140.0,0,147,1,1,0
3398,140.0,0,148,999,0,0
3399,140.0,0,149,0,1,1
3400,140.0,0,150,999,0,0
3401,140.0,0,151,0,1,0
3402,140.0,0,152,999,0,0
3403,140.0,0,153,1,1,0
3404,140.0,0,154,999,0,0
3405,140.0,0,155,0,1,0
3406,140.0,0,156,999,0,0
3407,140.0,0,157,0,0,0
3408,140.0,0,158,999,0,0
3409,140.0,0,159,0,1,0
3410,140.0,0,160,999,0,0
3411,140.0,0,161,1,1,0
3412,140.0,0,162,999,0,0
3413,140.0,0,163,0,0,1
3414,140.0,0,164,999,0,0
3415,140.0,0,165,0,0,0
3416,140.0,0,166,999,0,0
3417,140.0,0,167,1,0,1
3418,140.0,0,168,999,0,0
3419,140.0,0,169,0,0,0
3420,140.0,0,170,999,0,0
3421,140.0,0,171,0,0,0
3422,140.0,0,172,999,0,0
3423,140.0,0,173,0,1,1
3424,140.0,0,174,999,0,0
3425,140.0,0,175,1,0,0
3426,140.0,0,176,999,0,0
3427,140.0,0,177,1,1,0
3428,140.0,0,178,999,0,0
3429,140.0,0,179,0,0,1
3430,140.0,0,180,999,0,0
3431,140.0,0,181,0,0,1
3432,140.0,0,182,999,0,0
3433,140.0,0,183,1,1,1
3434,140.0,0,184,999,0,0
3435,140.0,0,185,1,1,0
3436,140.0,0,186,999,0,0
3437,140.0,0,187,0,0,0
3438,140.0,0,188,999,0,0
3439,140.0,0,189,1,1,1
3440,140.0,0,190,999,0,0
3441,140.0,0,191,1,1,0
3442,140.0,0,192,999,0,0
3443,140.0,0,193,0,0,0
3444,140.0,0,194,999,0,0
3445,140.0,0,195,0,0,0
3446,140.0,0,196,999,0,0
3447,140.0,0,197,1,1,0
3448,140.0,0,198,999,0,0
3449,140.0,0,199,1,1,0
3450,140.0,0,200,999,0,0
3451,140.0,0,201,1,1,1
3452,140.0,0,202,999,0,0
3453,140.0,0,203,0,0,0
3454,140.0,0,204,999,0,0
3455,140.0,0,205,0,0,0
3456,140.0,0,206,999,0,0
3457,140.0,0,207,0,0,0
3458,140.0,0,208,999,0,0
3459,140.0,0,209,0,0,0
3460,140.0,0,210,999,0,0
3461,140.0,0,211,0,0,0
3462,140.0,0,212,999,0,0
3463,140.0,0,213,0,0,0
3464,140.0,0,214,999,0,0
3465,140.0,0,215,0,1,0
3466,140.0,0,216,999,0,0
3467,140.0,0,217,0,1,0
3468,140.0,0,218,999,0,0
3469,140.0,0,219,0,1,0
3470,140.0,0,220,999,0,0
3471,140.0,0,221,0,0,0
3472,140.0,0,222,999,0,0
3473,140.0,0,223,0,0,0
3474,140.0,0,224,999,0,0
3475,140.0,0,225,0,1,1
3476,140.0,0,226,999,0,0
3477,140.0,0,227,0,1,1
3478,140.0,0,228,999,0,0
3479,140.0,0,229,0,1,0
3480,140.0,0,230,999,0,0
3481,140.0,0,231,0,1,0
3482,140.0,0,232,999,0,0
3483,140.0,0,233,0,1,0
3484,140.0,0,234,999,0,0
3485,140.0,0,235,1,1,1
3486,140.0,0,236,999,0,0
3487,140.0,0,237,0,1,1
3488,140.0,0,238,999,0,0
3489,140.0,0,239,0,1,0
3490,140.0,0,240,999,0,0
3491,140.0,0,241,0,1,0
3492,140.0,0,242,999,0,0
3493,140.0,0,243,0,0,0
3494,140.0,0,244,999,0,0
3495,140.0,0,245,0,0,1
3496,140.0,0,246,999,0,0
3497,140.0,0,247,1,1,0
3498,140.0,0,248,999,0,0
3499,140.0,0,249,1,1,1
3500,165.0,0,0,999,0,0
3501,165.0,0,1,0,1,0
3502,165.0,0,2,999,0,0
3503,165.0,0,3,0,0,0
3504,165.0,0,4,999,1,0
3505,165.0,0,5,0,0,0
3506,165.0,0,6,999,0,0
3507,165.0,0,7,1,1,1
3508,165.0,0,8,999,1,0
3509,165.0,0,9,1,1,1
3510,165.0,0,10,999,0,0
3511,165.0,0,11,0,1,0
3512,165.0,0,12,999,0,0
3513,165.0,0,13,0,0,1
3514,165.0,0,14,999,0,0
3515,165.0,0,15,0,0,1
3516,165.0,0,16,999,0,0
3517,165.0,0,17,0,0,1
3518,165.0,0,18,999,0,0
3519,165.0,0,19,1,1,1
3520,165.0,0,20,999,0,0
3521,165.0,0,21,0,0,0
3522,165.0,0,22,999,0,0
3523,165.0,0,23,1,1,0
3524,165.0,0,24,999,0,0
3525,165.0,0,25,1,0,0
3526,165.0,0,26,999,0,0
3527,165.0,0,27,0,0,0
3528,165.0,0,28,999,0,0
3529,165.0,0,29,0,1,1
3530,165.0,0,30,999,0,0
3531,165.0,0,31,0,1,0
3532,165.0,0,32,999,0,0
3533,165.0,0,33,1,1,1
3534,165.0,0,34,999,0,0
3535,165.0,0,35,0,1,1
3536,165.0,0,36,999,0,0
3537,165.0,0,37,1,1,0
3538,165.0,0,38,999,0,0
3539,165.0,0,39,0,1,0
3540,165.0,0,40,999,0,0
3541,165.0,0,41,0,0,1
3542,165.0,0,42,999,0,0
3543,165.0,0,43,0,0,0
3544,165.0,0,44,999,0,0
3545,165.0,0,45,0,0,0
3546,165.0,0,46,999,0,0
3547,165.0,0,47,1,0,0
3548,165.0,0,48,999,0,0
3549,165.0,0,49,0,0,0
3550,165.0,0,50,999,0,0
3551,165.0,0,51,1,1,0
3552,165.0,0,52,999,0,0
3553,165.0,0,53,1,0,0
3554,165.0,0,54,999,0,0
3555,165.0,0,55,0,1,0
3556,165.0,0,56,999,0,0
3557,165.0,0,57,0,0,0
3558,165.0,0,58,999,0,0
3559,165.0,0,59,0,1,0
3560,165.0,0,60,999,0,0
3561,165.0,0,61,0,0,1
3562,165.0,0,62,999,0,0
3563,165.0,0,63,1,1,1
3564,165.0,0,64,999,0,0
3565,165.0,0,65,0,0,1
3566,165.0,0,66,999,0,0
3567,165.0,0,67,0,0,0
3568,165.0,0,68,999,0,0
3569,165.0,0,69,1,1,0
3570,165.0,0,70,999,0,0
3571,165.0,0,71,0,0,1
3572,165.0,0,72,999,0,0
3573,165.0,0,73,0,0,1
3574,165.0,0,74,999,0,0
3575,165.0,0,75,0,0,1
3576,165.0,0,76,999,0,0
3577,165.0,0,77,0,0,0
3578,165.0,0,78,999,0,0
3579,165.0,0,79,0,0,0
3580,165.0,0,80,999,0,0
3581,165.0,0,81,1,1,0
3582,165.0,0,82,999,0,0
3583,165.0,0,83,0,0,1
3584,165.0,0,84,999,0,0
3585,165.0,0,85,1,0,0
3586,165.0,0,86,999,0,0
3587,165.0,0,87,1,1,1
3588,165.0,0,88,999,0,0
3589,165.0,0,89,1,1,0
3590,165.0,0,90,999,0,0
3591,165.0,0,91,1,0,0
3592,165.0,0,92,999,0,0
3593,165.0,0,93,1,1,1
3594,165.0,0,94,999,0,0
3595,165.0,0,95,0,1,0
3596,165.0,0,96,999,0,0
3597,165.0,0,97,0,0,0
3598,165.0,0,98,999,0,0
3599,165.0,0,99,1,1,1
3600,165.0,0,100,999,0,0
3601,165.0,0,101,0,1,0
3602,165.0,0,102,999,0,0
3603,165.0,0,103,1,1,1
3604,165.0,0,104,999,0,0
3605,165.0,0,105,0,1,0
3606,165.0,0,106,999,0,0
3607,165.0,0,107,1,1,1
3608,165.0,0,108,999,0,0
3609,165.0,0,109,0,0,1
3610,165.0,0,110,999,0,0
3611,165.0,0,111,0,0,1
3612,165.0,0,112,999,0,0
3613,165.0,0,113,0,0,0
3614,165.0,0,114,999,0,0
3615,165.0,0,115,0,0,1
3616,165.0,0,116,999,0,0
3617,165.0,0,117,0,0,0
3618,165.0,0,118,999,0,0
3619,165.0,0,119,0,0,0
3620,165.0,0,120,999,0,0
3621,165.0,0,121,0,0,0
3622,165.0,0,122,999,0,0
3623,165.0,0,123,0,0,0
3624,165.0,0,124,999,0,0
3625,165.0,0,125,0,1,0
3626,165.0,0,126,999,0,0
3627,165.0,0,127,0,1,1
3628,165.0,0,128,999,0,0
3629,165.0,0,129,0,1,1
3630,165.0,0,130,999,0,0
3631,165.0,0,131,0,1,1
3632,165.0,0,132,999,0,0
3633,165.0,0,133,0,1,1
3634,165.0,0,134,999,0,0
3635,165.0,0,135,0,1,1
3636,165.0,0,136,999,0,0
3637,165.0,0,137,0,1,1
3638,165.0,0,138,999,0,0
3639,165.0,0,139,0,1,1
3640,165.0,0,140,999,0,0
3641,165.0,0,141,0,1,1
3642,165.0,0,142,999,0,0
3643,165.0,0,143,1,1,0
3644,165.0,0,144,999,0,0
3645,165.0,0,145,1,0,1
3646,165.0,0,146,999,0,0
3647,165.0,0,147,0,1,1
3648,165.0,0,148,999,0,0
3649,165.0,0,149,1,0,0
3650,165.0,0,150,999,0,0
3651,165.0,0,151,1,1,0
3652,165.0,0,152,999,0,0
3653,165.0,0,153,0,1,1
3654,165.0,0,154,999,0,0
3655,165.0,0,155,0,1,1
3656,165.0,0,156,999,0,0
3657,165.0,0,157,0,1,1
3658,165.0,0,158,999,0,0
3659,165.0,0,159,1,1,1
3660,165.0,0,160,999,0,0
3661,165.0,0,161,0,1,0
3662,165.0,0,162,999,0,0
3663,165.0,0,163,0,1,0
3664,165.0,0,164,999,0,0
3665,165.0,0,165,1,1,1
3666,165.0,0,166,999,0,0
3667,165.0,0,167,0,1,1
3668,165.0,0,168,999,0,0
3669,165.0,0,169,0,1,1
3670,165.0,0,170,999,0,0
3671,165.0,0,171,0,1,1
3672,165.0,0,172,999,0,0
3673,165.0,0,173,0,1,1
3674,165.0,0,174,999,0,0
3675,165.0,0,175,1,1,0
3676,165.0,0,176,999,0,0
3677,165.0,0,177,0,1,1
3678,165.0,0,178,999,0,0
3679,165.0,0,179,0,1,1
3680,165.0,0,180,999,0,0
3681,165.0,0,181,0,1,1
3682,165.0,0,182,999,0,0
3683,165.0,0,183,0,1,1
3684,165.0,0,184,999,0,0
3685,165.0,0,185,0,1,1
3686,165.0,0,186,999,0,0
3687,165.0,0,187,1,1,1
3688,165.0,0,188,999,0,0
3689,165.0,0,189,0,1,0
3690,165.0,0,190,999,0,0
3691,165.0,0,191,0,1,0
3692,165.0,0,192,999,0,0
3693,165.0,0,193,0,0,0
3694,165.0,0,194,999,0,0
3695,165.0,0,195,1,1,1
3696,165.0,0,196,999,0,0
3697,165.0,0,197,1,1,1
3698,165.0,0,198,999,0,0
3699,165.0,0,199,0,1,0
3700,165.0,0,200,999,0,0
3701,165.0,0,201,0,0,1
3702,165.0,0,202,999,0,0
3703,165.0,0,203,0,0,0
3704,165.0,0,204,999,0,0
3705,165.0,0,205,0,0,1
3706,165.0,0,206,999,0,0
3707,165.0,0,207,0,0,0
3708,165.0,0,208,999,0,0
3709,165.0,0,209,0,0,1
3710,165.0,0,210,999,0,0
3711,165.0,0,211,0,0,0
3712,165.0,0,212,999,0,0
3713,165.0,0,213,0,0,1
3714,165.0,0,214,999,0,0
3715,165.0,0,215,1,1,1
3716,165.0,0,216,999,0,0
3717,165.0,0,217,1,1,1
3718,165.0,0,218,999,0,0
3719,165.0,0,219,1,1,0
3720,165.0,0,220,999,0,0
3721,165.0,0,221,0,0,1
3722,165.0,0,222,999,0,0
3723,165.0,0,223,0,0,1
3724,165.0,0,224,999,0,0
3725,165.0,0,225,1,1,1
3726,165.0,0,226,999,0,0
3727,165.0,0,227,1,1,1
3728,165.0,0,228,999,0,0
3729,165.0,0,229,0,0,1
3730,165.0,0,230,999,0,0
3731,165.0,0,231,1,1,1
3732,165.0,0,232,999,0,0
3733,165.0,0,233,1,1,1
3734,165.0,0,234,999,0,0
3735,165.0,0,235,0,0,1
3736,165.0,0,236,999,0,0
3737,165.0,0,237,1,1,1
3738,165.0,0,238,999,0,0
3739,165.0,0,239,0,0,1
3740,165.0,0,240,999,0,0
3741,165.0,0,241,0,0,1
3742,165.0,0,242,999,0,0
3743,165.0,0,243,0,0,1
3744,165.0,0,244,999,0,0
3745,165.0,0,245,0,0,1
3746,165.0,0,246,999,0,0
3747,165.0,0,247,0,0,1
3748,165.0,0,248,999,0,0
3749,165.0,0,249,1,1,1
3750,172.0,0,0,999,1,0
3751,172.0,0,1,1,0,1
3752,172.0,0,2,999,1,0
3753,172.0,0,3,1,1,0
3754,172.0,0,4,999,0,0
3755,172.0,0,5,0,1,1
3756,172.0,0,6,999,1,0
3757,172.0,0,7,1,0,1
3758,172.0,0,8,999,0,0
3759,172.0,0,9,0,0,0
3760,172.0,0,10,999,1,0
3761,172.0,0,11,1,1,0
3762,172.0,0,12,999,0,0
3763,172.0,0,13,0,1,0
3764,172.0,0,14,999,1,0
3765,172.0,0,15,0,0,0
3766,172.0,0,16,999,1,0
3767,172.0,0,17,1,1,0
3768,172.0,0,18,999,0,0
3769,172.0,0,19,0,1,1
3770,172.0,0,20,999,1,0
3771,172.0,0,21,1,1,1
3772,172.0,0,22,999,0,0
3773,172.0,0,23,1,1,0
3774,172.0,0,24,999,1,0
3775,172.0,0,25,0,0,0
3776,172.0,0,26,999,0,0
3777,172.0,0,27,0,1,1
3778,172.0,0,28,999,1,0
3779,172.0,0,29,0,0,0
3780,172.0,0,30,999,1,0
3781,172.0,0,31,0,1,1
3782,172.0,0,32,999,0,0
3783,172.0,0,33,1,1,1
3784,172.0,0,34,999,1,0
3785,172.0,0,35,1,0,1
3786,172.0,0,36,999,0,0
3787,172.0,0,37,0,1,0
3788,172.0,0,38,999,0,0
3789,172.0,0,39,0,1,1
3790,172.0,0,40,999,0,0
3791,172.0,0,41,0,1,1
3792,172.0,0,42,999,0,0
3793,172.0,0,43,1,0,1
3794,172.0,0,44,999,1,0
3795,172.0,0,45,1,0,1
3796,172.0,0,46,999,1,0
3797,172.0,0,47,1,0,1
3798,172.0,0,48,999,1,0
3799,172.0,0,49,1,0,1
3800,172.0,0,50,999,1,0
3801,172.0,0,51,1,0,1
3802,172.0,0,52,999,1,0
3803,172.0,0,53,1,0,1
3804,172.0,0,54,999,1,0
3805,172.0,0,55,1,0,0
3806,172.0,0,56,999,0,0
3807,172.0,0,57,0,1,0
3808,172.0,0,58,999,1,0
3809,172.0,0,59,1,0,1
3810,172.0,0,60,999,1,0
3811,172.0,0,61,1,0,1
3812,172.0,0,62,999,1,0
3813,172.0,0,63,1,0,1
3814,172.0,0,64,999,1,0
3815,172.0,0,65,1,0,1
3816,172.0,0,66,999,1,0
3817,172.0,0,67,1,0,0
3818,172.0,0,68,999,0,0
3819,172.0,0,69,1,0,0
3820,172.0,0,70,999,1,0
3821,172.0,0,71,1,0,1
3822,172.0,0,72,999,1,0
3823,172.0,0,73,1,0,1
3824,172.0,0,74,999,1,0
3825,172.0,0,75,1,0,1
3826,172.0,0,76,999,1,0
3827,172.0,0,77,1,0,1
3828,172.0,0,78,999,1,0
3829,172.0,0,79,0,0,0
3830,172.0,0,80,999,0,0
3831,172.0,0,81,0,0,1
3832,172.0,0,82,999,0,0
3833,172.0,0,83,0,0,1
3834,172.0,0,84,999,0,0
3835,172.0,0,85,0,0,1
3836,172.0,0,86,999,0,0
3837,172.0,0,87,0,0,1
3838,172.0,0,88,999,0,0
3839,172.0,0,89,0,0,1
3840,172.0,0,90,999,0,0
3841,172.0,0,91,0,0,1
3842,172.0,0,92,999,0,0
3843,172.0,0,93,0,0,1
3844,172.0,0,94,999,0,0
3845,172.0,0,95,0,0,1
3846,172.0,0,96,999,0,0
3847,172.0,0,97,0,0,0
3848,172.0,0,98,999,1,0
3849,172.0,0,99,1,0,1
3850,172.0,0,100,999,1,0
3851,172.0,0,101,0,0,1
3852,172.0,0,102,999,0,0
3853,172.0,0,103,0,0,1
3854,172.0,0,104,999,0,0
3855,172.0,0,105,0,0,0
3856,172.0,0,106,999,1,0
3857,172.0,0,107,1,0,0
3858,172.0,0,108,999,1,0
3859,172.0,0,109,1,1,0
3860,172.0,0,110,999,1,0
3861,172.0,0,111,1,1,0
3862,172.0,0,112,999,0,0
3863,172.0,0,113,0,0,0
3864,172.0,0,114,999,0,0
3865,172.0,0,115,0,1,0
3866,172.0,0,116,999,1,0
3867,172.0,0,117,1,1,1
3868,172.0,0,118,999,1,0
3869,172.0,0,119,1,1,0
3870,172.0,0,120,999,1,0
3871,172.0,0,121,0,0,1
3872,172.0,0,122,999,0,0
3873,172.0,0,123,0,0,1
3874,172.0,0,124,999,0,0
3875,172.0,0,125,0,0,0
3876,172.0,0,126,999,0,0
3877,172.0,0,127,0,0,0
3878,172.0,0,128,999,1,0
3879,172.0,0,129,1,1,0
3880,172.0,0,130,999,0,0
3881,172.0,0,131,0,0,1
3882,172.0,0,132,999,0,0
3883,172.0,0,133,1,1,1
3884,172.0,0,134,999,1,0
3885,172.0,0,135,1,1,0
3886,172.0,0,136,999,0,0
3887,172.0,0,137,0,0,1
3888,172.0,0,138,999,0,0
3889,172.0,0,139,0,0,1
3890,172.0,0,140,999,0,0
3891,172.0,0,141,0,0,1
3892,172.0,0,142,999,0,0
3893,172.0,0,143,0,0,0
3894,172.0,0,144,999,0,0
3895,172.0,0,145,0,0,1
3896,172.0,0,146,999,0,0
3897,172.0,0,147,0,0,1
3898,172.0,0,148,999,0,0
3899,172.0,0,149,0,0,1
3900,172.0,0,150,999,0,0
3901,172.0,0,151,1,0,0
3902,172.0,0,152,999,1,0
3903,172.0,0,153,1,0,1
3904,172.0,0,154,999,1,0
3905,172.0,0,155,1,0,1
3906,172.0,0,156,999,1,0
3907,172.0,0,157,0,0,1
3908,172.0,0,158,999,0,0
3909,172.0,0,159,1,0,1
3910,172.0,0,160,999,1,0
3911,172.0,0,161,1,0,1
3912,172.0,0,162,999,1,0
3913,172.0,0,163,1,0,1
3914,172.0,0,164,999,1,0
3915,172.0,0,165,1,0,0
3916,172.0,0,166,999,0,0
3917,172.0,0,167,0,0,0
3918,172.0,0,168,999,1,0
3919,172.0,0,169,1,0,1
3920,172.0,0,170,999,1,0
3921,172.0,0,171,0,0,0
3922,172.0,0,172,999,1,0
3923,172.0,0,173,1,0,1
3924,172.0,0,174,999,1,0
3925,172.0,0,175,1,0,0
3926,172.0,0,176,999,0,0
3927,172.0,0,177,0,0,0
3928,172.0,0,178,999,0,0
3929,172.0,0,179,0,1,1
3930,172.0,0,180,999,0,0
3931,172.0,0,181,0,1,0
3932,172.0,0,182,999,1,0
3933,172.0,0,183,1,0,0
3934,172.0,0,184,999,1,0
3935,172.0,0,185,0,1,1
3936,172.0,0,186,999,0,0
3937,172.0,0,187,0,1,1
3938,172.0,0,188,999,0,0
3939,172.0,0,189,0,1,1
3940,172.0,0,190,999,0,0
3941,172.0,0,191,0,1,1
3942,172.0,0,192,999,0,0
3943,172.0,0,193,1,0,0
3944,172.0,0,194,999,1,0
3945,172.0,0,195,1,0,1
3946,172.0,0,196,999,1,0
3947,172.0,0,197,1,0,0
3948,172.0,0,198,999,0,0
3949,172.0,0,199,1,0,1
3950,172.0,0,200,999,0,0
3951,172.0,0,201,0,1,1
3952,172.0,0,202,999,0,0
3953,172.0,0,203,1,0,1
3954,172.0,0,204,999,0,0
3955,172.0,0,205,1,0,0
3956,172.0,0,206,999,1,0
3957,172.0,0,207,1,1,0
3958,172.0,0,208,999,1,0
3959,172.0,0,209,0,0,1
3960,172.0,0,210,999,0,0
3961,172.0,0,211,0,0,0
3962,172.0,0,212,999,1,0
3963,172.0,0,213,1,0,0
3964,172.0,0,214,999,0,0
3965,172.0,0,215,0,0,0
3966,172.0,0,216,999,1,0
3967,172.0,0,217,1,1,0
3968,172.0,0,218,999,0,0
3969,172.0,0,219,0,0,1
3970,172.0,0,220,999,0,0
3971,172.0,0,221,1,0,1
3972,172.0,0,222,999,0,0
3973,172.0,0,223,0,0,1
3974,172.0,0,224,999,0,0
3975,172.0,0,225,1,0,0
3976,172.0,0,226,999,1,0
3977,172.0,0,227,1,0,1
3978,172.0,0,228,999,1,0
3979,172.0,0,229,1,0,0
3980,172.0,0,230,999,1,0
3981,172.0,0,231,1,0,0
3982,172.0,0,232,999,1,0
3983,172.0,0,233,1,0,0
3984,172.0,0,234,999,0,0
3985,172.0,0,235,0,0,0
3986,172.0,0,236,999,1,0
3987,172.0,0,237,1,0,0
3988,172.0,0,238,999,0,0
3989,172.0,0,239,1,0,0
3990,172.0,0,240,999,1,0
3991,172.0,0,241,0,1,1
3992,172.0,0,242,999,0,0
3993,172.0,0,243,0,1,1
3994,172.0,0,244,999,0,0
3995,172.0,0,245,1,1,0
3996,172.0,0,246,999,1,0
3997,172.0,0,247,1,1,1
3998,172.0,0,248,999,1,0
3999,172.0,0,249,0,1,1
4000,178.0,0,0,999,0,0
4001,178.0,0,1,1,1,1
4002,178.0,0,2,999,1,0
4003,178.0,0,3,0,1,0
4004,178.0,0,4,999,0,0
4005,178.0,0,5,0,0,0
4006,178.0,0,6,999,0,0
4007,178.0,0,7,0,0,0
4008,178.0,0,8,999,1,0
4009,178.0,0,9,1,1,1
4010,178.0,0,10,999,1,0
4011,178.0,0,11,1,1,1
4012,178.0,0,12,999,1,0
4013,178.0,0,13,1,1,0
4014,178.0,0,14,999,0,0
4015,178.0,0,15,1,0,0
4016,178.0,0,16,999,0,0
4017,178.0,0,17,1,0,1
4018,178.0,0,18,999,0,0
4019,178.0,0,19,0,0,1
4020,178.0,0,20,999,0,0
4021,178.0,0,21,1,0,0
4022,178.0,0,22,999,0,0
4023,178.0,0,23,1,0,1
4024,178.0,0,24,999,0,0
4025,178.0,0,25,0,0,1
4026,178.0,0,26,999,0,0
4027,178.0,0,27,0,0,1
4028,178.0,0,28,999,0,0
4029,178.0,0,29,0,0,0
4030,178.0,0,30,999,1,0
4031,178.0,0,31,1,0,0
4032,178.0,0,32,999,1,0
4033,178.0,0,33,1,1,0
4034,178.0,0,34,999,1,0
4035,178.0,0,35,1,1,1
4036,178.0,0,36,999,1,0
4037,178.0,0,37,1,1,0
4038,178.0,0,38,999,0,0
4039,178.0,0,39,1,0,0
4040,178.0,0,40,999,0,0
4041,178.0,0,41,1,1,0
4042,178.0,0,42,999,0,0
4043,178.0,0,43,0,0,1
4044,178.0,0,44,999,0,0
4045,178.0,0,45,0,0,0
4046,178.0,0,46,999,0,0
4047,178.0,0,47,0,1,0
4048,178.0,0,48,999,0,0
4049,178.0,0,49,1,1,1
4050,178.0,0,50,999,0,0
4051,178.0,0,51,1,1,0
4052,178.0,0,52,999,0,0
4053,178.0,0,53,0,0,0
4054,178.0,0,54,999,0,0
4055,178.0,0,55,0,1,0
4056,178.0,0,56,999,1,0
4057,178.0,0,57,1,1,1
4058,178.0,0,58,999,1,0
4059,178.0,0,59,1,1,1
4060,178.0,0,60,999,1,0
4061,178.0,0,61,1,1,0
4062,178.0,0,62,999,1,0
4063,178.0,0,63,0,0,0
4064,178.0,0,64,999,1,0
4065,178.0,0,65,0,1,0
4066,178.0,0,66,999,0,0
4067,178.0,0,67,0,1,0
4068,178.0,0,68,999,1,0
4069,178.0,0,69,1,1,0
4070,178.0,0,70,999,1,0
4071,178.0,0,71,1,0,0
4072,178.0,0,72,999,0,0
4073,178.0,0,73,1,0,0
4074,178.0,0,74,999,0,0
4075,178.0,0,75,0,0,0
4076,178.0,0,76,999,0,0
4077,178.0,0,77,0,1,0
4078,178.0,0,78,999,0,0
4079,178.0,0,79,0,1,1
4080,178.0,0,80,999,0,0
4081,178.0,0,81,0,1,0
4082,178.0,0,82,999,0,0
4083,178.0,0,83,0,1,0
4084,178.0,0,84,999,0,0
4085,178.0,0,85,1,0,1
4086,178.0,0,86,999,0,0
4087,178.0,0,87,0,0,1
4088,178.0,0,88,999,0,0
4089,178.0,0,89,1,0,1
4090,178.0,0,90,999,0,0
4091,178.0,0,91,0,0,0
4092,178.0,0,92,999,0,0
4093,178.0,0,93,1,0,1
4094,178.0,0,94,999,0,0
4095,178.0,0,95,0,1,0
4096,178.0,0,96,999,0,0
4097,178.0,0,97,1,0,0
4098,178.0,0,98,999,0,0
4099,178.0,0,99,1,0,1
4100,178.0,0,100,999,0,0
4101,178.0,0,101,1,0,0
4102,178.0,0,102,999,0,0
4103,178.0,0,103,1,0,0
4104,178.0,0,104,999,0,0
4105,178.0,0,105,0,1,1
4106,178.0,0,106,999,0,0
4107,178.0,0,107,0,1,1
4108,178.0,0,108,999,0,0
4109,178.0,0,109,0,1,0
4110,178.0,0,110,999,1,0
4111,178.0,0,111,1,0,0
4112,178.0,0,112,999,0,0
4113,178.0,0,113,0,1,1
4114,178.0,0,114,999,0,0
4115,178.0,0,115,1,1,0
4116,178.0,0,116,999,0,0
4117,178.0,0,117,0,1,0
4118,178.0,0,118,999,1,0
4119,178.0,0,119,0,0,1
4120,178.0,0,120,999,1,0
4121,178.0,0,121,1,0,1
4122,178.0,0,122,999,1,0
4123,178.0,0,123,0,0,1
4124,178.0,0,124,999,1,0
4125,178.0,0,125,1,0,0
4126,178.0,0,126,999,0,0
4127,178.0,0,127,0,0,1
4128,178.0,0,128,999,0,0
4129,178.0,0,129,1,0,0
4130,178.0,0,130,999,0,0
4131,178.0,0,131,0,0,1
4132,178.0,0,132,999,0,0
4133,178.0,0,133,0,0,1
4134,178.0,0,134,999,0,0
4135,178.0,0,135,1,0,0
4136,178.0,0,136,999,0,0
4137,178.0,0,137,0,0,1
4138,178.0,0,138,999,0,0
4139,178.0,0,139,1,1,1
4140,178.0,0,140,999,0,0
4141,178.0,0,141,0,0,1
4142,178.0,0,142,999,0,0
4143,178.0,0,143,1,1,0
4144,178.0,0,144,999,0,0
4145,178.0,0,145,0,0,0
4146,178.0,0,146,999,0,0
4147,178.0,0,147,0,1,1
4148,178.0,0,148,999,0,0
4149,178.0,0,149,0,1,1
4150,178.0,0,150,999,0,0
4151,178.0,0,151,1,1,0
4152,178.0,0,152,999,0,0
4153,178.0,0,153,0,1,1
4154,178.0,0,154,999,0,0
4155,178.0,0,155,0,1,0
4156,178.0,0,156,999,0,0
4157,178.0,0,157,0,1,1
4158,178.0,0,158,999,0,0
4159,178.0,0,159,1,1,1
4160,178.0,0,160,999,0,0
4161,178.0,0,161,0,1,1
4162,178.0,0,162,999,0,0
4163,178.0,0,163,0,1,1
4164,178.0,0,164,999,0,0
4165,178.0,0,165,0,1,0
4166,178.0,0,166,999,0,0
